paths    spawn_tags    blacklisted    spawn_value    spawn_price    prob_accompanying_obj    all_accompanying_obj
/obj/structure/reagent_dispensers/beerkeg    obj;structure;structure_reagent_dispensers    blacklisted=1    spawn_value=8.54776   spawn_price=50   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/structure/reagent_dispensers/rumkeg    obj;structure;structure_reagent_dispensers    blacklisted=1    spawn_value=8.54776   spawn_price=50   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/structure/reagent_dispensers/coolanttank    obj;structure;structure_reagent_dispensers    blacklisted=0    spawn_value=8.54776   spawn_price=50   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/structure/reagent_dispensers/cahorsbarrel    obj;structure;structure_reagent_dispensers    blacklisted=1    spawn_value=8.54776   spawn_price=50   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/structure/reagent_dispensers/acid    obj;structure;structure_reagent_dispensers    blacklisted=1    spawn_value=9.70777   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/structure/reagent_dispensers/bidon    obj;structure;structure_reagent_dispensers    blacklisted=0    spawn_value=6.53551   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/structure/reagent_dispensers/bidon/advanced    obj;structure;structure_reagent_dispensers    blacklisted=0    spawn_value=1.65835   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/structure/ore_box    obj;structure;structure_common    blacklisted=0    spawn_value=9.70777   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/structure/scrap_spawner    obj;structure;structure_scrap    blacklisted=0    spawn_value=10.5263   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/structure/scrap_spawner/large    obj;structure;structure_scrap;structure_scrap_large    blacklisted=0    spawn_value=10.5263   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/structure/scrap_spawner/medical    obj;structure;structure_scrap    blacklisted=0    spawn_value=3.7037   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/structure/scrap_spawner/medical/large    obj;structure;structure_scrap;structure_scrap_large    blacklisted=0    spawn_value=4.26986   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/structure/scrap_spawner/medical/large/beacon    obj;structure;structure_scrap;structure_scrap_beacon    blacklisted=0    spawn_value=4.26986   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/structure/scrap_spawner/vehicle    obj;structure;structure_scrap    blacklisted=0    spawn_value=5.35906   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/structure/scrap_spawner/vehicle/large    obj;structure;structure_scrap;structure_scrap_large    blacklisted=0    spawn_value=5.88235   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/structure/scrap_spawner/vehicle/large/beacon    obj;structure;structure_scrap;structure_scrap_beacon    blacklisted=0    spawn_value=5.88235   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/structure/scrap_spawner/food    obj;structure;structure_scrap    blacklisted=0    spawn_value=12.87   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/structure/scrap_spawner/food/large    obj;structure;structure_scrap;structure_scrap_large    blacklisted=0    spawn_value=10.5263   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/structure/scrap_spawner/food/large/beacon    obj;structure;structure_scrap;structure_scrap_beacon    blacklisted=0    spawn_value=10.5263   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/structure/scrap_spawner/guns    obj;structure;structure_scrap    blacklisted=0    spawn_value=1.08696   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/structure/scrap_spawner/guns/large    obj;structure;structure_scrap;structure_scrap_large    blacklisted=0    spawn_value=1.08696   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/structure/scrap_spawner/guns/large/beacon    obj;structure;structure_scrap;structure_scrap_beacon    blacklisted=0    spawn_value=1.08696   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/structure/scrap_spawner/science    obj;structure;structure_scrap    blacklisted=0    spawn_value=3.7037   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/structure/scrap_spawner/science/large    obj;structure;structure_scrap;structure_scrap_large    blacklisted=0    spawn_value=4.26986   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/structure/scrap_spawner/science/large/beacon    obj;structure;structure_scrap;structure_scrap_beacon    blacklisted=0    spawn_value=4.26986   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/structure/scrap_spawner/cloth    obj;structure;structure_scrap    blacklisted=0    spawn_value=8.33333   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/structure/scrap_spawner/cloth/large    obj;structure;structure_scrap;structure_scrap_large    blacklisted=0    spawn_value=7.39098   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/structure/scrap_spawner/cloth/large/beacon    obj;structure;structure_scrap;structure_scrap_beacon    blacklisted=0    spawn_value=7.39098   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/structure/scrap_spawner/poor    obj;structure;structure_scrap    blacklisted=0    spawn_value=22.2222   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/structure/scrap_spawner/poor/large    obj;structure;structure_scrap;structure_scrap_large    blacklisted=0    spawn_value=19.1489   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/structure/scrap_spawner/poor/large/beacon    obj;structure;structure_scrap;structure_scrap_beacon    blacklisted=0    spawn_value=19.1489   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/structure/scrap_spawner/poor/structure    obj;structure;structure_scrap;structure_scrap_large    blacklisted=0    spawn_value=18.7617   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/structure/scrap_spawner/poor/structure/beacon    obj;structure;structure_scrap;structure_scrap_beacon    blacklisted=0    spawn_value=18.7617   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/ammo    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/ammo/low_cost    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/ammo/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/ammo/shotgun    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/ammo/shotgun/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/ammo/ihs    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/ammo/ihs/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/ammo/lowcost    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/ammo/lowcost/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/booze    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/booze/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/boxes    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/boxes/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/electronics    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/electronics/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/closet    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/closet/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/closet/tech    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/closet/tech/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/closet/wardrobe    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/closet/wardrobe/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/closet/maintloot    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/closet/maintloot/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/closet/maintloot/beacon    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/cloth/masks    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/cloth/masks/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/cloth/armor    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/cloth/armor/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/cloth/suit    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/cloth/suit/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/cloth/hazmatsuit    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/cloth/hazmatsuit/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/cloth/under    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/cloth/under/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/cloth/helmet    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/cloth/helmet/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/cloth/head    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/cloth/head/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/cloth/gloves    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/cloth/gloves/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/cloth/glasses    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/cloth/glasses/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/cloth/shoes    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/cloth/shoes/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/cloth/backpack    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/cloth/backpack/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/cloth/belt    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/cloth/belt/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/cloth/holster    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/cloth/holster/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/cloth/onestar    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/cloth/onestar/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/contraband    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/contraband/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/credits    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/credits/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/credits/c50    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/credits/c100    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/credits/c500    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/credits/c1000    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/credits/c5000    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/credits/c10000    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/encouter    spawner;spawner_encounter    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/encouter/mine    spawner;spawner_encounter    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/encouter/miningbot    spawner;spawner_encounter    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/encouter/strangebeacon    spawner;spawner_encounter    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/encouter/cryopod    spawner;spawner_encounter    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/encouter/satellite    spawner;spawner_encounter    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/encouter/coffin    spawner;spawner_encounter    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/encouter/omnius    spawner;spawner_encounter    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/exosuit    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/exosuit/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/exosuit/damaged    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/exosuit/damaged/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/exosuit_equipment    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/exosuit_equipment/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/flora    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/flora/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/rations    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/rations/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/junkfood    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/junkfood/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/junkfood/rotten    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/junkfood/rotten/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/pizza    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/pizza/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/soda    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/soda/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/gun_upgrade    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/gun_upgrade/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/gun    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/gun/handmade    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/gun/cheap    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/gun/cheap/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/gun/normal    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/gun/normal/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/gun/energy_cheap    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/gun/energy_cheap/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/gun/shotgun    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/gun/shotgun/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/gun/onestar    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/gun/onestar/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/gun_parts    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/gun_parts/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/junk    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/junk/nondense    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/junk/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/lathe_disk    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/lathe_disk/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/lathe_disk/advanced    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/lathe_disk/advanced/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/material    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/material/building    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/material/building/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/material/resources    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/material/resources/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/material/resources/rare    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/material/resources/rare/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/material/ore    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/material/ore/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/medical    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/medical/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/medical_lowcost    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/medical_lowcost/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/firstaid    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/firstaid/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/knife    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/knife/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/oddities    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/oddities/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/pack/cloth    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/pack/cloth/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/pack/tech_loot    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/pack/tech_loot/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/pack/tech_loot/onestar    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/pack/gun_loot    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/pack/gun_loot/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/pack/gun_adjacent_loot    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/pack/gun_adjacent_loot/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/pack/rare    obj;item;rare_item    blacklisted=0    spawn_value=0.996999   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/pack/machine    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/pack/machine/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/pack/junk_machine    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/pack/junk_machine/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/pack/junk_machine/beacon    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/pack/deep_machine    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/pouch    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/pouch/low_chance    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/spawner/powercell    spawner    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
